placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:59:54+00:00,LAY,34.0,28095568.0,13.44,456.96
2020-03-24 13:59:54+00:00,LAY,34.0,28095568.0,9.78,332.52
2020-03-24 13:59:55+00:00,LAY,36.0,28095568.0,29.22,1051.92
2020-03-24 13:59:55+00:00,LAY,36.0,28095568.0,29.22,1051.92
2020-03-24 13:59:55+00:00,LAY,38.0,28095568.0,30.21,1147.98
2020-03-24 13:59:56+00:00,LAY,38.0,28095568.0,10.96,416.48
2020-03-24 13:59:56+00:00,LAY,38.0,28095568.0,13.97,530.86
2020-03-24 13:59:57+00:00,LAY,40.0,28095568.0,24.08,963.1999999999999
2020-03-24 13:59:57+00:00,LAY,42.0,28095568.0,13.85,581.6999999999999
2020-03-24 13:59:58+00:00,LAY,36.0,28095568.0,95.27,3429.72
2020-03-24 13:59:58+00:00,LAY,40.0,28095568.0,5.28,211.20000000000002
2020-03-24 13:59:58+00:00,LAY,38.0,28095568.0,4.43,168.33999999999997
2020-03-24 13:59:59+00:00,LAY,40.0,28095568.0,15.32,612.8
2020-03-24 13:59:59+00:00,LAY,42.0,28095568.0,12.25,514.5
2020-03-24 14:00:00+00:00,LAY,40.0,28095568.0,8.97,358.8
2020-03-24 14:00:00+00:00,LAY,42.0,28095568.0,19.4,814.8
2020-03-24 14:00:00+00:00,LAY,42.0,28095568.0,3.07,128.94
2020-03-24 14:00:01+00:00,LAY,44.0,28095568.0,4.78,210.32000000000002
2020-03-24 14:00:01+00:00,LAY,42.0,28095568.0,4.05,170.1
2020-03-24 14:00:02+00:00,LAY,44.0,28095568.0,21.66,953.04
2020-03-24 14:00:02+00:00,LAY,44.0,28095568.0,11.04,485.76
2020-03-24 14:00:02+00:00,LAY,44.0,28095568.0,4.0,176.0
2020-03-24 14:00:03+00:00,LAY,46.0,28095568.0,9.73,447.58000000000004
2020-03-24 14:00:03+00:00,LAY,48.0,28095568.0,15.26,732.48
2020-03-24 14:00:04+00:00,LAY,44.0,28095568.0,2.74,120.56
2020-03-24 14:00:04+00:00,LAY,46.0,28095568.0,4.16,191.36
2020-03-24 14:00:04+00:00,LAY,46.0,28095568.0,3.04,139.84
2020-03-24 14:00:05+00:00,LAY,46.0,28095568.0,4.02,184.92
2020-03-24 14:00:05+00:00,LAY,44.0,28095568.0,2.0,88.0
2020-03-24 14:00:06+00:00,LAY,44.0,28095568.0,2.0,88.0
2020-03-24 14:00:06+00:00,LAY,44.0,28095568.0,24.67,1085.48
2020-03-24 14:00:06+00:00,LAY,44.0,28095568.0,2.0,88.0
2020-03-24 14:00:07+00:00,LAY,46.0,28095568.0,22.69,1043.74
2020-03-24 14:00:07+00:00,LAY,46.0,28095568.0,31.62,1454.52
2020-03-24 14:00:08+00:00,LAY,44.0,28095568.0,4.04,177.76
2020-03-24 14:00:08+00:00,LAY,46.0,28095568.0,3.23,148.58
2020-03-24 14:00:08+00:00,LAY,38.0,28095568.0,8.48,322.24
2020-03-24 14:00:09+00:00,LAY,40.0,28095568.0,11.66,466.4
