placedDate,instruction.side,instruction.limitOrder.price,instruction.selectionId,instruction.limitOrder.size,trade_all
2020-03-24 13:58:40+00:00,BACK,12.0,26986439.0,8.56,102.72
2020-03-24 13:58:42+00:00,BACK,12.5,26986439.0,41.19,514.875
2020-03-24 13:58:42+00:00,BACK,13.0,26986439.0,41.19,535.47
2020-03-24 13:58:42+00:00,BACK,13.5,26986439.0,41.19,556.0649999999999
2020-03-24 13:58:42+00:00,BACK,12.5,26986439.0,3.85,48.125
2020-03-24 13:58:42+00:00,BACK,13.0,26986439.0,3.85,50.050000000000004
2020-03-24 13:58:42+00:00,BACK,13.5,26986439.0,3.85,51.975
2020-03-24 13:58:43+00:00,BACK,12.0,26986439.0,20.7,248.39999999999998
2020-03-24 13:58:44+00:00,BACK,12.0,26986439.0,8.02,96.24
2020-03-24 13:58:45+00:00,BACK,12.5,26986439.0,1.05,13.125
2020-03-24 13:58:45+00:00,BACK,13.0,26986439.0,1.05,13.65
2020-03-24 13:58:45+00:00,BACK,13.5,26986439.0,46.09,622.215
2020-03-24 13:58:46+00:00,BACK,14.0,26986439.0,32.8,459.19999999999993
2020-03-24 13:58:46+00:00,BACK,12.5,26986439.0,28.8,360.0
2020-03-24 13:58:47+00:00,BACK,12.5,26986439.0,9.31,116.375
2020-03-24 13:58:48+00:00,BACK,12.5,26986439.0,5.38,67.25
2020-03-24 13:58:48+00:00,BACK,12.0,26986439.0,50.08,600.96
2020-03-24 13:58:48+00:00,BACK,12.5,26986439.0,6.59,82.375
2020-03-24 13:58:48+00:00,BACK,13.0,26986439.0,3.99,51.870000000000005
2020-03-24 13:58:49+00:00,BACK,11.5,26986439.0,20.53,236.09500000000003
2020-03-24 13:58:49+00:00,BACK,12.0,26986439.0,14.39,172.68
2020-03-24 13:58:49+00:00,BACK,12.5,26986439.0,14.39,179.875
2020-03-24 13:58:49+00:00,BACK,13.0,26986439.0,64.47,838.11
2020-03-24 13:58:54+00:00,BACK,13.5,26986439.0,42.14,568.89
2020-03-24 13:58:57+00:00,BACK,12.0,26986439.0,1.37,16.44
2020-03-24 13:58:58+00:00,BACK,12.0,26986439.0,0.84,10.08
2020-03-24 13:58:58+00:00,BACK,12.0,26986439.0,8.61,103.32
2020-03-24 13:58:58+00:00,BACK,12.0,26986439.0,0.84,10.08
2020-03-24 13:58:59+00:00,BACK,12.0,26986439.0,39.16,469.91999999999996
2020-03-24 13:58:59+00:00,BACK,12.0,26986439.0,0.84,10.08
2020-03-24 13:59:00+00:00,BACK,13.5,26986439.0,42.9,579.15
2020-03-24 13:59:00+00:00,BACK,13.5,26986439.0,1.98,26.73
2020-03-24 13:59:02+00:00,BACK,13.5,26986439.0,4.12,55.620000000000005
2020-03-24 13:59:02+00:00,BACK,13.5,26986439.0,3.67,49.545
2020-03-24 13:59:06+00:00,BACK,12.0,26986439.0,61.12,733.4399999999999
2020-03-24 13:59:08+00:00,BACK,13.5,26986439.0,43.23,583.6049999999999
2020-03-24 13:59:08+00:00,BACK,13.5,26986439.0,2.34,31.589999999999996
2020-03-24 13:59:09+00:00,BACK,13.5,26986439.0,2.28,30.779999999999998
2020-03-24 13:59:10+00:00,BACK,12.5,26986439.0,1.75,21.875
2020-03-24 13:59:10+00:00,BACK,12.5,26986439.0,28.28,353.5
2020-03-24 13:59:10+00:00,BACK,13.5,26986439.0,8.54,115.28999999999999
2020-03-24 13:59:12+00:00,BACK,12.5,26986439.0,0.81,10.125
2020-03-24 13:59:12+00:00,BACK,13.5,26986439.0,0.75,10.125
2020-03-24 13:59:13+00:00,BACK,14.0,26986439.0,33.12,463.67999999999995
